city,place_name,latitude,longitude
Chiang_Mai,ร้าน Konjohn coffee slowbar สาขาข้างสวนสัตว์เชียงใหม่,18.8106778,98.9472133
Chiang_Mai,TASTE OF ART,18.817642,98.9566211
Chiang_Mai,Steamer Coffee Roaster,18.7863483,99.0089996
Chiang_Mai,Early Owls・เออร์ลี่ อาวส์,18.8062766,98.9887547
Chiang_Mai,JAI D.I.Y. CAFE,18.7897778,98.9968975
Chiang_Mai,Zeit Roaster - Brewing Lab,18.7831808,99.0035258
Chiang_Mai,khna coffee brewers,18.7928092,99.0020159
Chiang_Mai,WHY Coffee Slowbar,18.9100288,98.9178285
Chiang_Mai,DB​ SLOT​ Home​ Coffee​,18.9088748,98.9148203
Chiang_Mai,olddays,18.8013088,99.0131539
Chiang_Mai,ARABIA COFFEE MUANG LAN NA,18.7930441,98.9897149
Chiang_Mai,WhyD.cnx,18.8215963,98.9618169
Chiang_Mai,TWENTY MAR,18.7892678,98.9879416
Chiang_Mai,Minimal Coffee,18.7941583,99.0256696
Chiang_Mai,Minimal coffee - CMU,18.7925138,98.9526309
Chiang_Mai,Cottontree at One Nimman,18.8001106,98.9683099
Chiang_Mai,Wanna Slowbar,18.7931613,98.9948691
Chiang_Mai,Area 67 Cafe’,19.3692548,98.965242
Chiang_Mai,Also Cafe Chiangmai,18.787227,98.9618325
Chiang_Mai,The Reminder coffee,18.5681993,98.9968482
Chiang_Mai,Aq Bur old town คาเฟ่ย่านเมืองเก่าลำพูน,18.5807059,99.0078987
Chiang_Mai,O-Cha coffee,18.3177499,99.3998097
Chiang_Mai,Bittersweet (Coffee Slow Bar),18.8490321,98.975123
Chiang_Mai,Bittersweet Cafe Lampang,18.2865157,99.4995068
Chiang_Mai,"ร้านชาดอยอินทนนท์, Doi Inthanon Tea Partnership",18.621465,98.5172694
Chiang_Mai,EQUAL TO COFFEE,18.9150073,98.9462386
Chiang_Mai,thursdayespresso,18.7627976,98.9579682
Chiang_Mai,Roasto Entaneer CMU,18.7949842,98.9512328
Chiang_Mai,From Farm to Sip,18.8420602,98.9047418
Chiang_Mai,Somewhere Espresso (어딘가에 에스프레소),18.7843448,98.9966604
Chiang_Mai,ROX Coffee Craft,18.743781,98.9291875
Chiang_Mai,Street Coffee Crew No.3,18.8097543,98.9632126
Chiang_Mai,Capital H Roaster,18.7251001,98.9481467
Chiang_Mai,Exothermic Coffee Roasters,18.8109108,98.9738082
Chiang_Mai,Homey Cafe,18.8959965,98.9662441
Chiang_Mai,ชงเอง - Chong Ayng × Slow bar,19.4278797,98.9534886
Chiang_Mai,Int Sense Coffee Sensation,18.7468141,99.0706882
Chiang_Mai,Note Espresso : Esso Gas Station,18.5893202,99.0422998
Chiang_Mai,Bella Goose Cafe on the Pond,18.7097473,98.977333
Chiang_Mai,Bella Goose Cafe at the Hill,18.781236,98.9989615
Chiang_Mai,General coffee,18.7896578,98.9645828
Chiang_Mai,Ninebar Coffee Roaster; Business Park,18.7975532,99.0242949
Chiang_Mai,Sus Beans at Paper Butter on the roof,18.7915227,98.9981466
Chiang_Mai,PaKa Coffee Papae Lamphun,18.1791529,98.7908581
Chiang_Mai,เติบโต Speciality Handcraft,18.5554882,99.0575184
Chiang_Mai,Help me grind Slowbar,18.9071175,99.0140851
Chiang_Mai,Hippodrome x Cmmk,18.7978442,98.9710413
Chiang_Mai,UREI (อู้เร่ย) Motorbike rental chiang mai & Coffee มอเตอร์ไซค์เช่า เชียงใหม่,18.7990426,98.971883
Chiang_Mai,TOONGs COFFEE at Sirimang,18.7970257,98.9707691
Chiang_Mai,Perfect Blend Coffee Roaster(Sanpakoi Branch),18.7915317,99.0120191
Chiang_Mai,MOO Coffee @One Nimman,18.7999632,98.9686095
Chiang_Mai,MOO Coffee @Thinkpark,18.800942,98.9674315
Chiang_Mai,MOO Coffee @Santitham มูคอฟฟี่ สันติธรรม,18.8051662,98.9771917
Chiang_Mai,Skugga Estate - One Nimman Branch,18.7999391,98.9680483
Chiang_Mai,Skugga Estate - Tapae Gate Branch,18.7870442,98.9935394
Chiang_Mai,Baristaneer (บาริสทาเนียร์ คาเฟ่ แอนด์ อคาเดมี่),18.9191915,98.967665
Chiang_Mai,Cypress Lanes,18.7908059,98.8404283
Chiang_Mai,Riso Space,18.7843451,98.9819633
Chiang_Mai,MOO Coffee @Thinkpark,18.800942,98.9674315
Chiang_Mai,Minimal coffee - Kad Thanin,18.8047623,98.9843266
Chiang_Mai,Phupanna Coffee,18.8584937,99.2750312
Chiang_Mai,Buncha's Espresso Bar,18.8072706,98.9953542
Chiang_Mai,Around 18 grams,18.8810553,99.0349954
Chiang_Mai,Hilltown cafe,18.8396794,98.9843851
Chiang_Mai,Green Roasters,18.8043933,98.9872964
Chiang_Mai,สุขมีดีชา:Sukmee Deecha Fresh Tea & Juice,18.8343538,99.0566882
Chiang_Mai,M8 Specialty coffee,18.2809003,99.4821443
Chiang_Mai,MATE contemporary & Roaster,18.2788959,99.479799
Chiang_Mai,Minimal coffee - บวกครก,18.7819022,99.0353197
Chiang_Mai,Fringe.th,18.794169,99.0011765
Chiang_Mai,FAV' coffee - roaster at CMU,18.7925278,98.9525831
Chiang_Mai,Goodneighbor Cafe,18.8148744,98.9720822
Chiang_Mai,Sway CNX - Rooftop Artisan Coffee and Smoothie Bowls,18.7967179,98.9692774
Chiang_Mai,ma lune (มาลูน) Specialty Coffee Roaster,18.7774972,98.9836757
Chiang_Mai,TASANA ทสฺสน,19.3663413,98.926635
Chiang_Mai,LOG COFFEE & TEAK FURNITURE,18.7872649,99.0066576
Chiang_Mai,Roastniyom Exclusive เจริญเมือง,18.7869744,99.0081312
Chiang_Mai,The Extraction Kaewnawarat,18.7944943,99.0018349
Chiang_Mai,bar Slow Bar Zapacoffee ซะป๊ะกาแฟ Specialty Coffee,18.799719,98.9683684
Chiang_Mai,Rim Coffee Roaster No.01 สาขา สนามกอล์ฟล้านนา,18.8238004,98.9801278
Chiang_Mai,Rim Coffee Roaster No.02 สาขา แยกข่วงสิงห์,18.8128537,98.9836173
Chiang_Mai,ศุข๖๖ A BLISSFUL (adj) เต็มไปด้วยความสุข HOME CAFE AND ARTS,18.8093303,98.9802038
Chiang_Mai,RUBBER KILLER FLAGSHIP STORE,18.7967618,98.9683377
Chiang_Mai,Rico rico,18.7867649,99.0088243
Chiang_Mai,Dorle,18.823923,98.9626312
Chiang_Mai,Toki Coffee est. 1968,18.8117327,98.9601962
Chiang_Mai,Have You Bean,18.8018909,98.9750616
Chiang_Mai,Keane Coffee and Guest House.,18.8058347,98.9905254
Chiang_Mai,Hippo Coffee at Little Shelter Hotel Chiang Mai,18.7739736,99.0051433
Chiang_Mai,under over cafe,18.7889527,98.9703779
Chiang_Mai,Annie Coffee Roaster Rak Thai Village,19.5850997,97.9467457
Chiang_Mai,Gung Mog Kaam craft & arts studio - กุงหมอกคามสตูดิโอ,19.3617194,98.4525994
Chiang_Mai,Roaster Star,18.7187803,98.9588352
Chiang_Mai,Craftfee Cafe' & Roaster,18.6403482,98.9198729
Chiang_Mai,cieste.cnx,18.7927481,98.9986248
Chiang_Mai,bays coffee @113 Compound,18.7964542,99.0082831
Chiang_Mai,THE EXTRACTION SANSAI,18.8243367,99.035629
Chiang_Mai,Extraction Exsclusive,18.7855879,98.971714
Chiang_Mai,The Extraction @TCA space สันติธรรม,18.8048665,98.9751002
Chiang_Mai,SON IN LAW Homebrewing,18.7847851,99.0313756
Chiang_Mai,SIRI HOME CAFE,18.5786099,99.0715001
Chiang_Mai,Light Beverage and MORE,18.7693892,99.001484
Chiang_Mai,PIMM'S CUP,18.803126,98.9600929
Chiang_Mai,Mamo Coffee and Community,18.8742791,99.1422457
Chiang_Mai,% Arabica Chiang Mai One Nimman,18.7998119,98.9680575
Chiang_Mai,Minimal Coffee,18.7326546,98.9521623
Chiang_Mai,Blue Coffee At Old Town,18.7881993,98.9887018
Chiang_Mai,Hang & Craft cafe,18.7882495,98.988135
Chiang_Mai,RAT Coffee,18.756186,98.9716455
Chiang_Mai,yourmood.cnx,18.7890338,98.9801744
Chiang_Mai,289 Coffee,18.7720059,98.974748
Chiang_Mai,AREA 27,18.7881699,98.9908117
Chiang_Mai,The Tap Brewing Chiangmai,18.8179146,99.0098227
Chiang_Mai,Cafe De Mountain,18.85438,98.700275
Chiang_Mai,af pheromones café,18.703348,99.0599495
Chiang_Mai,Blue Coffee At Nimman,18.799078,98.9672408
Chiang_Mai,Blue Coffee At MaeJo,18.8980507,99.0080222
Chiang_Mai,"Earth&Fire Co.,Ltd. (สาขาเชียงใหม่)",18.804661,99.0055087
Chiang_Mai,minimal coffee สาขาแม่โจ้,18.8937742,99.0097419
Chiang_Mai,Minimal coffee - Chetyod,18.8078982,98.9652252
Chiang_Mai,Wind and Water,18.8046659,99.0055106
Chiang_Mai,Well Coffee Station,18.8152581,98.9831828
Chiang_Mai,Mountain cafe & bakery,18.8100321,98.9955021
Chiang_Mai,Fav. coffee roaster - Umong,18.7884945,98.9548312
Chiang_Mai,Starbucks reserve Nimman soi3,18.7992945,98.9673267
Chiang_Mai,TANN,18.7986851,98.9695375
Chiang_Mai,บ้านสมาธิ - Baan Samadhi,18.8996822,99.2383842
Chiang_Mai,5Dimensions Specialty coffee,18.7771051,99.0226135
Chiang_Mai,Minimal coffee สาขาสารภี,18.7499009,99.0099592
Chiang_Mai,Minimal coffee มหิดล,18.7646305,98.9921681
Chiang_Mai,Refine Coffee Roaster.TCDC,18.7952528,98.9963027
Chiang_Mai,UNBU Specialty Coffee,18.7547023,98.9934158
Chiang_Mai,Slow Drip Coffee Sanpatong,18.6410606,98.835572
Chiang_Mai,KARMA.CNX,18.7890306,98.9902966
Chiang_Mai,TEDS Coffee & Eatery,18.783963,98.9542731
Chiang_Mai,FRIENDS CAFE,18.7969896,98.9684465
Chiang_Mai,Haus Coffee,18.7246833,98.9448999
Chiang_Mai,GonGlonCoffee,18.753812,98.9953118
Chiang_Mai,NAMA Coffee Slow Bar,18.8463334,98.9697436
Chiang_Mai,November.handberw,18.8453896,98.9677452
Chiang_Mai,DÉJÀ Brew Café and Gallery,18.7839983,99.0123712
Chiang_Mai,Anda.Warin,19.3638062,98.9327795
Chiang_Mai,อยู่ป่า - Yoo Pha Bar & Cafe,18.8995954,99.0272562
Chiang_Mai,NO WORRIE’S - Your Everyday Escape. Cafe&Bar,18.7965733,98.9664205
Chiang_Mai,Scout.Coffee.Roaster,18.2863394,99.4723405
Chiang_Mai,Elite cafe’ ร้านกาแฟหลัง มช เชียงใหม่,18.7876044,98.9572996
Chiang_Mai,Thong-Urai Cafe & Paw Made Painting,18.785067,98.9696088
Chiang_Mai,Akha Ama Coffee ( The New Original ),18.7940044,98.9926331
Chiang_Mai,Tula slowbar,18.788085,98.9691068
Chiang_Mai,Boy Slow Bar Coffee,18.7726927,98.9855763
Chiang_Mai,เปล่ง Slow Bar,18.7997382,99.0141021
Chiang_Mai,Slow bar cafe’หน้าตึก,18.804716,98.9800886
Chiang_Mai,บุญมีกาแฟสด slow bar,18.8091636,98.9600183
Chiang_Mai,กาแฟสด AMPON COFFEE SLOW BAR,18.8069627,98.9686867
Chiang_Mai,Urge!!Sunday slow-bar,18.7772629,98.989108
Chiang_Mai,Artisan Cafe',18.7758881,98.9821296
Chiang_Mai,ARTISAN,18.7995927,98.9776552999999
Chiang_Mai,Thom Artisan Coffee,18.7659106,99.0366775
Chiang_Mai,9th Street Cafe,18.797463,98.968244
Chiang_Mai,Caffeine Fix,18.7894296,98.9902604
Chiang_Mai,Somkiat Style Cafe,18.7715,98.9415
Chiang_Mai,Taxidermy Cafe,18.7885189,98.9624302
Chiang_Mai,Nimmanian Club,18.7961677,98.968339
Chiang_Mai,The Brewing Room,18.794052790475,99.0367653826248
Chiang_Mai,Thachang Hill,18.800936858564,98.8307172060011
Chiang_Mai,The Barisotel,18.79765,98.96802
Chiang_Mai,No. 39 Cafe,18.78022,98.95154
Chiang_Mai,FABB Coffee Roasters,18.770665,98.9500949999999
Chiang_Mai,One Day Drip Cafe,18.79465,98.9861559999999
Chiang_Mai,The After taste drip Coffee,18.8655045,99.350884
Chiang_Mai,All About Coffee Pai,18.7637175,98.9503162
Chiang_Mai,Daddy's Antique cafe and restaurant,18.7453811,98.9554272
Chiang_Mai,Nitro Cafe Chiangmai,18.7931966,98.9731291000001
Chiang_Mai,Appuru espresso bar,18.787529892296,98.9521837234499
Chiang_Mai,Factory Coffee,18.7843726,98.9539939
Chiang_Mai,Thesis Coffee,18.8069446,98.9573627
Chiang_Mai,Maled coffee bar,18.8077621,98.9576403
Chiang_Mai,รื่นอารมย์ Ruen-A-Rom,18.7848382,98.9532045999999
Chiang_Mai,BEGIN AGAIN,18.778657,98.948533
Chiang_Mai,Artisan (One Nimman),18.8001599,98.9684916
Chiang_Mai,Artistic Lab,18.8115706,98.9786667999999
Chiang_Mai,nuan cafe & bistro,18.787016,98.989698
Chiang_Mai,Romano Coffee Studio,18.7814821,98.9900474999999
Chiang_Mai,Street Coffee Crew,18.8120431,98.9690531
HCMC,Shalom Coffee (The Vista),10.8052746,106.7516881
HCMC,Vietcetera Cafe Nguyen Trai (kiosk),10.7710023,106.6925222
HCMC,Siêu Thị Cà Phê Việt Nam - Sieuthicafe.vn,10.7670568,106.6893093
HCMC,O'hara Coffee- Cafe and Beverage,10.7375086,106.7290902
HCMC,[a] coffee at RedDoor,10.7893754,106.6766729
HCMC,brave bean coffee roastery,10.7996718,106.6502129
HCMC,Les Monts,10.7705966,106.7043562
HCMC,Phin & Bean Roastery,10.7794352,106.7004783
HCMC,RedDoor in D1 Specialty Coffee,10.775706,106.703207
HCMC,Trekker Café,10.7898713,106.6994306
HCMC,Infinity Coffee,10.774418,106.704611
HCMC,Bolaven Coffee,10.7839338,106.7002491
HCMC,Talk Barista Saigon - Organic & Specialty Coffee,10.777464,106.689818
HCMC,B Coffee Lounge,10.7867106,106.6784236
HCMC,Fugashin Coffee,10.778506,106.6923831
HCMC,WIMI Specialty Coffee & Tea,10.7236782,106.7093327
HCMC,Mori Coffee,10.8068198,106.7345273
HCMC,The Hummingbird Cafe,10.781018,106.707155
HCMC,Okkio Caffe,10.7724634,106.6989358
HCMC,UCC COFFEE ROASTERY,10.790559,106.7183781
HCMC,Wego Coffee,10.7822256,106.6891435
HCMC,NOMAD Cold Brew Coffee,10.7763405,106.6903311
HCMC,Ollin Coffee,10.7386846,106.7142284
HCMC,Ollin Cafe Premium,10.8037331,106.7320246
HCMC,Jeepgo Coffee - Tropical Specialty Coffee,10.9736111,106.6656188
HCMC,INTENSO COFFEE ROASTER,10.8374118,106.6278039
HCMC,Epic Coffee Roaster,10.7787684,106.6882096
HCMC,Saigon Coffee Roastery 3,10.7777782,106.7023726
HCMC,Bộ Lạc Craft Coffee Roasters at Nông Trại Khoai (Farm Potatoes),10.790227,106.7118982
HCMC,The Running Bean,10.7728584,106.7032662
HCMC,SoSo Coffee,10.7893803,106.7183315
HCMC,Coco Outpost,10.7970885,106.686765
HCMC,Thiên Hạt specialty coffee,10.7925644,106.7016238
HCMC,Danshari Coffee,10.7736115,106.6959963
HCMC,Danshari Coffee Cho Lon,10.7591004,106.6674078
HCMC,Lacàph Roastery,10.811242,106.7351769
HCMC,Lacàph Bar,10.7755861,106.7033309
HCMC,Lacàph Space,10.7679965,106.7004542
HCMC,Bosgaurus Coffee Roasters- The Opera House,10.7794815,106.7059074
HCMC,Rang Rang Coffee - Hồ Tùng Mậu,10.7705126,106.7044603
HCMC,Rang Rang Coffee - Hai Bà Trưng,10.7779966,106.7036645
HCMC,Rang Rang Coffee - Châu Văn Liêm,10.7537416,106.6587082
HCMC,Cà Phê Rang Mộc Hạt và Bột DakLak,10.7835406,106.6633198
HCMC,Rang Rang Coffee - Lotte Mart,10.7410229,106.702043
HCMC,Rang Rang Coffee - Diamond Island,10.7783591,106.7473617
HCMC,Rang Rang Coffee - Phú Mỹ Hưng,10.7265524,106.7079269
HCMC,innominatus speciality coffee,10.7735905,106.702314
HCMC,Rang Rang Cafe,10.7300375,106.7033594
HCMC,La Viet Coffee Saigon,10.7763386,106.6892152
HCMC,Là Việt Coffee Saigon (57A Tú Xương),10.7775793,106.683654
HCMC,Là Việt Coffee Sài Gòn (Trần Quang Diệu),10.786313,106.6782733
HCMC,Every Half Coffee Roasters Tu Xuong,10.782507,106.6880718
HCMC,Every Half Nguyễn Văn Thủ,10.7861247,106.6955926
HCMC,Every Half Coffee Roasters Binh An Water Bus Station,10.7973056,106.7287807
HCMC,Every Half Coffee Roasters,10.784758,106.6939609
HCMC,Every Half Võ Thị Sáu,10.7829263,106.6851164
HCMC,The Hummingbird Café & Roastery,10.7864174,106.6910119
HCMC,GrandMUM cafe,10.7889169,106.6915731
HCMC,Hoff Coffee Brewers,10.7772168,106.7001816
HCMC,The Running Bean Phan Xích Long - Coffee and Brunch,10.7981952,106.6881104
HCMC,The Running Bean Mạc Thị Bưởi - Coffee and Brunch,10.775249,106.704888
HCMC,Every Half Coffee Roasters - Ngô Văn Năm,10.781316,106.705831
HCMC,Every Half Coffee Roasters - The Hallmark,10.7778131,106.7138961
HCMC,Every Half Coffee Roasters - Trương Định,10.7766859,106.6912394
HCMC,Every Half Coffee Roasters - Pasteur,10.7703936,106.7028807
HCMC,"% Arabica Ho Chi Minh City, Cafe Apartment",10.7740857,106.7041064
HCMC,Arabica Ho Chi Minh City Roastery,10.7794729,106.7001474
HCMC,Shalom Coffee (Tropic Garden),10.8138554,106.7287954
HCMC,Shin Coffee,10.7715923,106.6977197
HCMC,The Yellow Chair Specialty Coffee,10.7780014,106.6908714
HCMC,Vietnam Coffee Republic - the Bar & Showroom,10.7790684,106.7049144
HCMC,Shin Coffee,10.7751629,106.703361
HCMC,SaiGon Coffee Roastery,10.775661,106.703161
HCMC,The Workshop Coffee,10.7734252,106.7055736
HCMC,Vietcetera Cafe,10.7732547,106.6887975
HCMC,Shin Coffee 2,10.774543,106.705197
HCMC,[a] coffeehouse,10.7905962,106.6968708
HCMC,The Coffee House Signature,10.7836913,106.6945123
HCMC,Just Coffee (Shalom Coffee Roasters),10.8031181,106.7327329
HCMC,Vietnam Coffee Republic (House),10.7795777,106.7047307
HCMC,Vietcetera (at the Saigonais boutique),10.774644,106.6980845
HCMC,AMA (Amazing) Coffee,10.7732441,106.6989486
HCMC,Shin Coffee 3,10.806806516071,106.73460384205
HCMC,Bosgaurus Coffee,10.7889571,106.720714
HCMC,KC- A Coffee Bistro,10.7644233,106.7047866
HCMC,Saigon Coffee Roastery 2,10.7696347,106.697454
HCMC,Anh coffee roastery,10.7829311,106.6934913
HCMC,Rang Rang Coffee - Thảo Điền,10.8015699,106.7381124
HCMC,96B cafe & roastery,10.790111,106.6967004
HCMC,Là Việt Coffee Saigon (Hai Bà Trưng),10.785765,106.6936042
Nicosia,BREW LAB,35.166941,33.3582249999999
Nicosia,Kivu Speciality Coffee ltd,35.1528377,33.3647624
Nicosia,A κχoffee project,35.16646,33.366509
Nicosia,The Daily Roast,35.1623056,33.3626354
Kigali,Question Coffee Bar,-1.954749,30.081043
Kigali,Huye Mountain Coffee,-2.5467218,29.6922228000001
Kigali,Inema Cafe'/Rwandan Speciality coffee,-1.94687,30.09118
Kigali,Café Neo,-1.9499006,30.0920275
Kigali,Inzora Rooftop Café,-1.9497914,30.0912279
Kigali,Bourbon Coffee (MTN Branch),-1.9405397,30.1033115
Kigali,Bourbon Coffee (UTC Branch),-1.9453756,30.0613885
Kigali,Bourbon Coffee (MTN Branch),-1.9405397,30.1033115
Kigali,Bourbon Coffee (Airport Branch),-1.963042,30.135014
Khon_Kaen,Sri Brown Cafe,16.4603999,102.8284119
Khon_Kaen,Eights A Day x Lak Mueang,16.4292144,102.8269729
Khon_Kaen,Bluekoff khonkaen,16.4155528,102.8323712
Khon_Kaen,Vector Coffee Roaster,16.447753,102.8038869
Khon_Kaen,Doubleshot X Khonkaen,16.422722,102.8377194
Khon_Kaen,Tibbetts Coffee House,16.4826006,102.8391208
Khon_Kaen,Sri Brown Cafe@Complex KKU,16.4779048,102.8232286
Khon_Kaen,ACraft​ Coffee​ Roaster​,16.4595138,102.8234706
Khon_Kaen,Just Follow the Goat,16.4677565,102.8344647
Khon_Kaen,Just Follow The Goat X The Goat Cafe’ at Khonkaen,16.4349513,102.8109732
Khon_Kaen,Eights A Day x Adulyaram,16.4617978,102.8265561
Khon_Kaen,Red and Brew Coffee,16.4358634,102.8363142
Khon_Kaen,Map Cafe',16.4311637,102.852005
Khon_Kaen,Brew Planet,16.4433391,102.8272961
Khon_Kaen,inch & ounce,16.4495323,102.830935
Khon_Kaen,Gravity Coffee Space,16.4765229,102.8309
Khon_Kaen,SLOVE U COFFEE ROAST HOUSE,16.4210796,102.8371993
Khon_Kaen,CANDID Cafe,16.4426526,102.7934544
Khon_Kaen,Mister Lee,16.4339724,102.8248335
Khon_Kaen,Ultra Coffee Rosters Khonkean,16.428929,102.8366185
Khon_Kaen,Prodigy.Coffee,16.4100353,102.8406013
Khon_Kaen,Nap's coffee x roaster intown,16.4357663,102.8343308
Khon_Kaen,Nap's Coffee x Khonkaen,16.4563305,102.8225946
Lviv,Svit Kavy na Rynku,49.8418475,24.0305664
Lviv,Black Honey,49.8392905,24.0252948
Lviv,Svit Kavy,49.840444,24.03068
Lviv,Alternative Coffee,49.836974,24.0219879
Lviv,Svit Kavy Roastery,49.8270707,23.9903319
Lviv,Chekhovych,49.8317342,23.9965747
Lviv,Blackwood Coffee & Burger,49.843885,24.030927
Lviv,Humdrum Cafe Lviv,49.8379265,24.041307
Lviv,Point 6,49.8303783,23.9939563
Lviv,Kavoteka,49.7738994,24.0112397
Lviv,KARP coffee,49.8421288,24.0259506
Lviv,Lviv Coffee Manufacture,49.8399893,24.031412
Lviv,Lviv coffee manufacture (Valova),49.8398864,24.0335396
Vienna,CoffeePirates,48.2173845,16.3511695
Vienna,J. Hornig Kaffeebar,48.2020333,16.3521496999999
Vienna,Jonas Reindl Coffee Roasters,48.201725,16.3455038
Vienna,Kaffemik,48.1991539,16.3509685
Vienna,Kaffeemodul,48.2096067,16.3484824
Vienna,kaffeefabrik,48.1959917,16.3684218999999
Vienna,"POC Cafe ""People on Caffeine""",48.2145809,16.3529368
Vienna,Supersense GmbH,48.2169248,16.3892417
Vienna,CaffèCouture,48.2111819,16.3656016
Vienna,Kaffee von Sascha,48.1918063,16.3568556
Vienna,Caffé A Casa,48.2112755,16.3726411
Vienna,Caffè a Casa,48.2196426,16.3644452999999
Vienna,Balthasar Kaffee Bar,48.214837,16.385304
Vienna,Jonas Reindl,48.2149624,16.3617342
Vienna,Fürthkaffee,48.2044242,16.351686
Vienna,Vienna School of Coffee,48.219402,16.3665619999999
Vienna,Vienna School of Coffee,48.2218159,16.3653666
Vienna,Café EL.AN,48.2147437,16.3698886
Vienna,Fenster Cafe / third wave coffee shop / specialty coffee / best coffee in Vienna,48.2107779,16.3771948999999
Vienna,Café Espresso,48.2040719,16.3499526000001
Vienna,Wolfgang Coffee,48.201619,16.345222
Vienna,GOTA Coffee experts,48.1914216,16.3268891
Ljubljana,Črno Zrno Specialty Coffee,46.0466592,14.5076601000001
Ljubljana,Stow specialty coffee shop,46.0468426,14.5041324
Ljubljana,Mala Pražarna,46.045057,14.5050876
Ljubljana,Cafe Čokl,46.0505626,14.5100585
Ljubljana,ESCOBAR Specialty Coffee Roasters,45.9614584,14.2832949
Ljubljana,Kavarna Moderna,46.0531196,14.498602
Ljubljana,Kavarna NATURA,46.060983,14.5280044
San_Diego,Caffe Calabria,32.749206,-117.12983
San_Diego,James Coffee Co.,32.729197,-117.1703119
San_Diego,Bird Rock Coffee Roasters,32.7280124,-117.1709463
San_Diego,Bird Rock Coffee Roasters,32.7713621,-117.2021274
San_Diego,Lofty Coffee Encinitas Roasting Works,33.049504,-117.2939625
San_Diego,Bird Rock Coffee Bar,32.8144797,-117.2697071
San_Diego,Lofty Coffee Solana Beach Cafe`,32.9911585,-117.2701994
San_Diego,Lofty Coffee Little Italy Cafe and Bakery,32.7220998,-117.1672365
San_Diego,Lofty Coffee Company (Encinitas),33.049715,-117.294667
San_Diego,Cafe Virtuoso,32.7040706,-117.1495314
San_Diego,Ryan Bros Coffee Inc (Main St),32.6992562,-117.1466993
San_Diego,Ryan Bros Coffee (Airport),32.7322914,-117.1984627
San_Diego,Ryan Bros Coffee (Temecula),33.5259166,-117.1496108
San_Diego,Ryan Bros Coffee (San Marcos),33.1398633,-117.1625062
San_Diego,Ryan Bros Coffee (Petco Park),32.70721,-117.1570542
San_Diego,Cafe Moto,32.6956607,-117.137746
San_Diego,Elixir Espresso Bar (Downtown),32.7165056,-117.1604764
San_Diego,Elixir Espresso & Wine Bar (La Plaza),32.846409,-117.274131
San_Diego,Elixir Espresso Bar (Westfield UTC),32.8717233,-117.2097336
San_Diego,Elixir Espresso & Wine Bar (Westfield North County),33.070471,-117.0649122
San_Diego,Dark Horse Coffee Roasters,32.763486,-117.123387
San_Diego,Dark Horse Coffee Roasters,32.7471805,-117.1304319
San_Diego,Dark Horse Coffee Roasters,32.7140301,-117.1398649
San_Diego,Pannikin Coffee & Tea,32.8402704,-117.2721447
San_Diego,Pannikin Coffee & Tea,33.0583013,-117.2996337
San_Diego,The Swell,32.7855106,-117.252931
San_Diego,The WestBean Coffee Roasters,32.715927,-117.16242
San_Diego,The WestBean Coffee Roasters,32.78152,-117.09952
San_Diego,The WestBean Coffee Roasters,32.7402096,-117.2112623
San_Diego,Ladies & Gentleman Coffee Roasters,32.7177164,-117.1355067
San_Diego,Ironsmith Coffee Roasters,33.0465475,-117.2941814
San_Diego,Communal Coffee,32.7483084,-117.1391773
San_Diego,Heartwork Coffee Bar,32.7495748,-117.1712266
San_Diego,Copa Vida,32.709244,-117.1562531
San_Diego,Holsem Coffee,32.7481656,-117.1307867
San_Diego,Hawthorn Coffee,32.7626701,-117.1297082
San_Diego,Moniker Coffee Co,32.7409619,-117.2112133
San_Diego,Duet Coffee,32.766955,-117.058386
San_Diego,Kettle & Stone,32.7515909,-117.1782815
San_Diego,Manzanita Roasting Company,33.0328078,-117.0469739
San_Diego,Black Rock Coffee Bar,33.1940508,-117.355758
San_Diego,Krakatoa,32.7174897,-117.1405609
San_Diego,Bean Bar,32.708517,-117.15484
San_Diego,Bird Rock Coffee Roasters,32.7965401,-117.2546137
San_Diego,Mnemonic Coffee,32.732609,-117.1606254
Cleveland,Rising Star Coffee Roasters (Little Italy),41.5039739,-81.6004553
Cleveland,Rising Star Coffee Roasters (The Arcade),41.5007112,-81.6909741
Cleveland,Phoenix Coffee Co (East 9th),41.5015038,-81.6882367
Cleveland,Passengers Cafe,41.4829931,-81.7028128
Cleveland,Vintage Tea & Coffee,41.5017256,-81.6850059
Cleveland,Loop (Tremont),41.4823879,-81.6896239
Cleveland,Heritage Coffee,41.3874527,-81.4399981
Cleveland,Lekko Coffee,41.4909545,-81.7079869
Cleveland,Heartwood Coffee Roasters,41.4303717,-81.3910834
Cleveland,Six Shooter Coffee,41.57129,-81.5684612
Cleveland,Crooked River Coffee Company,41.5415621,-81.4439321
Cleveland,"Caruso's Coffee, Inc.",41.281339,-81.644313
Cleveland,Rising Star Coffee Roasters (Hingetown),41.4892056,-81.7103997
Cleveland,Rising Star Coffee Roasters (Fairmont Creamery),41.480453,-81.6958604
Cleveland,Rising Star Coffee Roasters (The Roastery),41.4706353,-81.7096578
Cleveland,Rising Star Coffee Roasters (Lakewood),41.477292,-81.784374
Cleveland,Phoenix Coffee Co (Ohio City),41.4843188,-81.7088483
Cleveland,Phoenix Coffee Co (Roastery) - not a cafe,41.5074408,-81.6824466
Cleveland,Phoenix Coffee Co (Coventry),41.5107606,-81.5797727
